Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
2169,60,RL,68.0,8998,Pave,missing,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,4,3,PConc,4,3,2,6,527.0,1,0.0,255.0,782.0,GasA,5,1,5,782,870,0,1652,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,2000.0,2,2.0,532.0,3,3,3,0,70,0,0,0,0,0,0,missing,0,6,2008,WD,Normal
2170,60,RL,75.0,12192,Pave,missing,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,663.0,1,0.0,265.0,928.0,GasA,5,1,5,928,895,0,1823,1.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,2000.0,2,2.0,626.0,3,3,3,192,36,0,0,0,0,0,0,Shed,4500,5,2008,WD,Normal
2171,20,RL,0.0,12250,Pave,missing,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,3,3,CBlock,4,3,2,5,781.0,1,0.0,83.0,864.0,GasA,5,1,5,1174,0,0,1174,1.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1978.0,1,2.0,528.0,3,3,3,211,0,280,0,0,0,0,0,missing,0,5,2008,WD,Normal
2172,20,RL,0.0,9216,Pave,missing,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,3,5,294.0,1,0.0,782.0,1076.0,GasA,3,1,5,1076,0,0,1076,0.0,0.0,1,1,3,1,3,5,8,1,2,Detchd,1985.0,1,2.0,576.0,3,3,3,0,0,0,0,0,0,0,3,missing,0,9,2008,WD,Abnorml
2173,20,RL,40.0,14330,Pave,missing,3,4,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,2001,Gable,CompShg,Plywood,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,88.0,5,596.0,180.0,864.0,GasA,3,1,5,1558,0,0,1558,1.0,0.0,2,0,2,1,3,5,6,0,0,Attchd,1975.0,3,2.0,440.0,3,3,3,140,0,239,0,227,0,0,0,missing,0,8,2008,WD,Normal
2174,60,RL,0.0,10400,Pave,missing,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1257.0,1257.0,GasA,5,1,5,1290,871,0,2161,0.0,0.0,2,1,3,1,4,8,8,1,3,Attchd,2001.0,2,2.0,570.0,3,3,3,0,84,0,0,0,0,0,0,missing,0,6,2008,WD,Normal
2175,60,RL,0.0,9720,Pave,missing,3,4,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,2Story,9,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,4,3,PConc,4,3,2,6,1194.0,1,0.0,163.0,1357.0,GasA,5,1,5,1366,581,0,1947,1.0,0.0,2,1,3,1,4,7,8,1,3,BuiltIn,2001.0,3,3.0,725.0,3,3,3,168,116,0,0,0,0,0,0,missing,0,1,2008,WD,Normal
2176,20,RL,0.0,14860,Pave,missing,2,4,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,240.0,4,3,PConc,5,3,4,6,1538.0,1,0.0,240.0,1778.0,GasA,5,1,5,1786,0,0,1786,1.0,0.0,2,0,3,1,4,6,8,1,4,Attchd,2002.0,2,3.0,715.0,3,3,3,182,35,0,0,0,0,0,0,missing,0,6,2008,WD,Normal
2177,60,RL,41.0,10905,Pave,missing,2,4,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1129.0,1129.0,GasA,5,1,5,1129,1198,0,2327,0.0,0.0,2,1,4,1,4,9,8,1,4,BuiltIn,2003.0,2,2.0,596.0,3,3,3,0,57,0,0,0,0,0,0,missing,0,8,2008,WD,Normal
2178,60,RL,96.0,11690,Pave,missing,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,192.0,4,3,PConc,4,3,3,1,0.0,1,0.0,850.0,850.0,GasA,5,1,5,886,878,0,1764,0.0,0.0,2,1,3,1,4,7,8,1,3,Attchd,1999.0,1,2.0,560.0,3,3,3,120,29,0,0,0,0,0,0,missing,0,6,2008,WD,Normal
2179,120,RM,0.0,4426,Pave,missing,4,4,4,Inside,3,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,205.0,4,3,PConc,4,3,2,6,662.0,1,0.0,186.0,848.0,GasA,5,1,5,848,0,0,848,1.0,0.0,1,0,1,1,4,3,8,0,0,Attchd,2004.0,2,2.0,420.0,3,3,3,140,0,0,0,0,0,0,0,missing,0,2,2008,WD,Normal
2180,90,RM,83.0,10126,Pave,missing,4,4,4,Corner,3,CollgCr,Norm,Norm,Duplex,SFoyer,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4,3,4,6,1593.0,2,162.0,83.0,1838.0,GasA,5,1,5,1838,0,0,1838,2.0,0.0,2,0,2,2,3,8,8,0,0,Attchd,1998.0,1,3.0,721.0,3,3,3,160,67,0,0,0,0,0,0,missing,0,7,2008,WD,Abnorml
2181,20,RL,75.0,9750,Pave,missing,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,2,6,24.0,1,0.0,1421.0,1445.0,GasA,5,1,5,1445,0,0,1445,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2004.0,1,2.0,470.0,3,3,3,0,35,0,0,0,0,0,0,missing,0,6,2008,WD,Normal
2182,20,RL,85.0,11058,Pave,missing,4,4,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,212.0,4,3,PConc,4,3,1,6,56.0,1,0.0,1508.0,1564.0,GasA,5,1,5,1564,0,0,1564,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2007.0,2,3.0,814.0,3,3,3,0,24,0,0,0,0,0,0,missing,0,2,2008,WD,Normal
2183,20,RL,74.0,9627,Pave,missing,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,24.0,1,0.0,1327.0,1351.0,GasA,5,1,5,1361,0,0,1361,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2007.0,2,2.0,610.0,3,3,3,0,50,0,0,0,0,0,0,missing,0,6,2008,WD,Normal
2184,20,RL,75.0,9825,Pave,missing,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,609.0,1,0.0,483.0,1092.0,GasA,3,1,5,1092,0,0,1092,0.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1966.0,1,1.0,264.0,3,3,3,259,0,0,0,161,0,0,3,missing,0,4,2008,COD,Abnorml
2185,85,RL,64.0,12102,Pave,missing,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,SFoyer,5,5,1976,1976,Gable,CompShg,HdBoard,Plywood,BrkFace,222.0,3,3,CBlock,4,4,4,5,456.0,1,0.0,0.0,456.0,GasA,5,1,5,1033,0,0,1033,0.0,1.0,1,0,3,1,3,6,8,0,0,BuiltIn,1976.0,2,2.0,504.0,2,3,3,224,0,0,0,0,0,0,0,missing,0,4,2008,WD,Family
2186,20,RL,65.0,6500,Pave,missing,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,3,3,CBlock,3,0,1,4,1033.0,1,0.0,94.0,1127.0,GasA,3,1,5,1127,0,0,1127,0.0,1.0,1,1,3,1,3,6,8,1,1,Detchd,1991.0,1,2.0,480.0,3,3,3,0,0,138,0,0,0,0,0,missing,0,5,2008,WD,Normal
2187,80,RL,0.0,9638,Pave,missing,3,4,4,CulDSac,3,Edwards,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,3,5,368.0,3,120.0,541.0,1029.0,GasA,3,1,5,1117,0,0,1117,1.0,0.0,1,0,3,1,3,6,8,1,2,Attchd,1977.0,2,2.0,542.0,3,3,3,292,0,0,0,0,0,0,0,missing,0,11,2008,WD,Normal
2188,60,RL,72.0,7200,Pave,missing,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,2Story,6,7,1976,2001,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,3,5,288.0,1,0.0,396.0,684.0,GasA,3,1,5,684,714,0,1398,0.0,0.0,1,1,3,1,3,6,8,1,3,Attchd,1976.0,3,2.0,440.0,3,3,3,0,0,0,0,0,0,0,3,missing,0,2,2008,WD,Normal
2189,20,RL,123.0,47007,Pave,missing,3,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,7,1959,1996,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,5,3820,0,0,3820,0.0,0.0,3,1,5,1,5,11,8,2,4,Attchd,1959.0,1,2.0,624.0,3,3,3,0,372,0,0,0,0,0,0,missing,0,7,2008,WD,Normal
2190,90,RL,65.0,6012,Pave,missing,4,4,4,Corner,3,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,3,2,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,0,5,1152,0,0,1152,0.0,0.0,2,0,2,2,3,6,8,0,0,missing,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,missing,0,6,2008,WD,AdjLand
2191,90,RL,74.0,6845,Pave,missing,4,4,4,Inside,3,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Wd Shng,BrkCmn,58.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,0,3,1152,0,0,1152,0.0,0.0,2,0,2,2,3,6,8,0,0,missing,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,missing,0,7,2008,WD,Normal
2192,190,RL,56.0,6931,Pave,missing,4,4,4,Inside,3,Edwards,Norm,Norm,2fmCon,1Story,4,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,3,5,784.0,1,0.0,0.0,784.0,GasA,3,0,2,784,0,0,784,1.0,0.0,1,0,2,1,3,4,8,0,0,missing,0.0,0,0.0,0.0,0,0,3,112,0,0,0,0,0,0,0,missing,0,5,2008,WD,Normal
2193,50,RL,60.0,12180,Pave,missing,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1938,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,585.0,585.0,GasA,4,1,3,585,468,0,1053,0.0,0.0,1,1,2,1,5,5,8,0,0,missing,0.0,0,0.0,0.0,0,0,1,42,0,0,0,0,0,0,0,missing,0,1,2008,WD,Family
2194,50,RL,57.0,8050,Pave,missing,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1947,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,1,5,929,208,0,1137,0.0,0.0,1,1,4,1,3,8,7,0,0,missing,0.0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,missing,0,4,2008,WD,Normal
2195,20,RL,68.0,9520,Pave,missing,4,3,4,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,Stone,115.0,3,3,CBlock,4,3,1,3,767.0,1,0.0,144.0,911.0,GasA,3,1,5,930,0,0,930,0.0,0.0,1,0,2,1,3,5,8,0,0,Attchd,1953.0,2,1.0,286.0,3,3,3,134,0,0,0,0,0,0,3,Gar2,3000,5,2008,WD,Normal
2196,80,RL,62.0,7692,Pave,missing,4,3,4,Inside,2,Edwards,Norm,Norm,1Fam,SLvl,4,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,5,3,3,1,0.0,1,0.0,416.0,416.0,GasA,4,1,4,1204,0,0,1204,0.0,0.0,1,0,3,1,3,6,8,0,0,Basment,1954.0,1,1.0,312.0,3,3,3,0,0,0,0,0,0,0,0,missing,0,11,2008,WD,Abnorml
2197,30,RL,67.0,5142,Pave,missing,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1923,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,5,224.0,1,0.0,725.0,949.0,GasA,3,1,5,949,343,0,1292,0.0,0.0,1,1,3,1,4,6,8,0,0,Detchd,1923.0,1,1.0,205.0,3,3,1,0,0,183,0,0,0,0,0,missing,0,6,2008,WD,Normal
2198,30,RL,60.0,7290,Pave,missing,4,4,4,Corner,3,SWISU,Norm,Norm,1Fam,1Story,7,8,1921,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,174.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1228.0,1228.0,GasA,5,1,5,1424,0,0,1424,0.0,0.0,2,0,2,1,3,7,8,1,4,Attchd,1921.0,1,1.0,312.0,3,3,3,0,0,90,0,0,0,0,0,missing,0,4,2008,WD,Normal
2199,90,RL,64.0,7804,Pave,missing,4,4,4,Inside,3,SWISU,Norm,Norm,Duplex,2.5Unf,6,7,1930,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,5,281.0,3,679.0,0.0,960.0,GasA,5,1,5,960,960,0,1920,2.0,0.0,2,2,4,2,3,10,8,2,4,Detchd,1930.0,1,2.0,480.0,3,3,3,248,0,121,0,0,0,0,0,missing,0,7,2008,WD,Abnorml
2200,70,RL,66.0,8969,Pave,missing,4,3,4,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,6,6,1926,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,4,379.0,1,0.0,265.0,644.0,GasA,5,1,5,672,644,0,1316,1.0,0.0,1,0,2,1,3,6,8,1,4,Detchd,2001.0,1,1.0,369.0,3,3,2,0,0,0,0,192,0,0,3,missing,0,7,2008,WD,Normal
2201,50,RL,63.0,15564,Pave,missing,4,4,4,Inside,3,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1914,1995,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,4,3,1,1,0.0,1,0.0,676.0,676.0,GasA,5,1,5,676,588,0,1264,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1994.0,1,2.0,400.0,3,3,3,424,0,0,0,0,0,0,0,Shed,400,1,2008,WD,Normal
2202,70,RL,54.0,7609,Pave,missing,4,4,4,Corner,3,Crawfor,Norm,Norm,1Fam,2Story,8,9,1925,1997,Gable,CompShg,Stucco,Stucco,None,0.0,4,4,PConc,2,3,1,5,406.0,1,0.0,392.0,798.0,GasA,5,1,5,798,714,0,1512,1.0,0.0,2,0,3,1,4,7,8,1,4,Detchd,1925.0,1,1.0,180.0,3,3,2,85,16,41,0,0,0,0,4,missing,0,6,2008,WD,Normal
2203,70,RL,0.0,9650,Pave,missing,3,2,4,Corner,3,Crawfor,Norm,Norm,1Fam,2Story,6,3,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,784.0,784.0,GasA,3,1,5,819,784,0,1603,0.0,0.0,1,0,4,1,3,7,8,1,4,Attchd,1980.0,1,2.0,599.0,3,3,3,0,217,0,0,0,0,0,0,missing,0,6,2008,WD,Normal
2204,50,RL,0.0,11700,Pave,Grvl,3,2,4,Inside,2,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1937,1995,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,4,606.0,1,0.0,336.0,942.0,GasA,5,1,5,1265,673,0,1938,0.0,0.0,2,0,4,1,4,7,6,1,4,Detchd,1937.0,1,1.0,240.0,3,3,3,0,40,0,0,0,0,0,0,missing,0,7,2008,WD,Normal
2205,50,RL,0.0,9260,Pave,Grvl,3,2,4,Inside,3,Crawfor,Feedr,Norm,1Fam,1.5Fin,5,4,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,884.0,884.0,GasA,3,1,3,932,442,0,1374,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1938.0,1,1.0,225.0,3,3,3,64,0,0,0,100,0,0,0,missing,0,3,2008,WD,Normal
2206,20,RL,79.0,7801,Pave,missing,3,4,4,Corner,3,Crawfor,Feedr,Norm,1Fam,1Story,6,5,1951,1951,Hip,CompShg,WdShing,Plywood,BrkFace,88.0,3,2,PConc,3,3,1,3,500.0,1,0.0,591.0,1091.0,GasA,2,0,4,1091,0,0,1091,0.0,1.0,1,0,2,1,3,5,8,1,3,Attchd,1951.0,3,1.0,344.0,3,3,3,66,105,0,0,221,0,0,3,missing,0,5,2008,WD,Normal
2207,70,RL,100.0,9670,Pave,missing,3,2,4,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,3,3,PConc,3,2,1,2,210.0,1,0.0,398.0,608.0,GasA,3,1,5,983,890,0,1873,0.0,0.0,1,1,4,1,3,9,8,2,4,Detchd,1935.0,3,2.0,786.0,2,3,3,0,0,207,0,0,0,0,0,missing,0,6,2008,WD,Alloca
2208,50,RL,70.0,12392,Pave,missing,4,3,4,Inside,3,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1950,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,4,1,6,435.0,1,0.0,397.0,832.0,GasA,5,1,5,1218,943,0,2161,1.0,0.0,2,1,3,1,4,8,8,2,3,Attchd,1994.0,3,2.0,506.0,3,3,3,0,96,0,0,0,0,0,0,missing,0,4,2008,WD,Normal
2209,20,RL,56.0,26073,Pave,missing,3,4,4,CulDSac,3,Crawfor,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,MetalSd,None,0.0,3,3,PConc,3,3,1,3,1116.0,1,0.0,782.0,1898.0,GasA,5,1,4,1898,0,0,1898,0.0,0.0,2,1,3,1,3,7,8,2,3,Attchd,1956.0,1,2.0,484.0,3,3,3,0,51,224,0,0,0,0,3,missing,0,4,2008,WD,Normal
2210,160,RM,24.0,1879,Pave,missing,4,4,4,CulDSac,3,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,1,6,366.0,1,0.0,150.0,516.0,GasA,3,1,5,516,516,0,1032,0.0,0.0,1,0,2,1,3,5,8,1,3,Detchd,1980.0,1,2.0,462.0,3,3,3,213,0,0,0,0,0,0,4,missing,0,12,2008,WD,Normal
2211,30,RM,50.0,7000,Pave,missing,4,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1926,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,3,1,3,299.0,6,40.0,555.0,894.0,GasA,3,1,5,919,0,0,919,1.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1926.0,1,1.0,195.0,3,3,2,0,0,116,0,0,0,0,3,missing,0,7,2008,WD,Normal
2212,50,RM,60.0,6000,Pave,missing,4,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,8,1940,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,2,3,1,1,0.0,1,0.0,720.0,720.0,GasA,4,1,5,760,330,0,1090,0.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1940.0,1,1.0,240.0,3,3,3,0,0,0,0,0,0,0,0,missing,0,7,2008,WD,Normal
2213,50,RM,58.0,8155,Pave,missing,4,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,780.0,780.0,GasA,4,1,4,780,420,0,1200,0.0,0.0,1,0,4,1,3,7,8,0,0,missing,0.0,0,0.0,0.0,0,0,3,0,0,96,0,0,0,0,0,missing,0,7,2008,WD,Normal
2214,80,RM,75.0,6000,Pave,missing,4,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Hip,CompShg,HdBoard,Plywood,None,0.0,2,3,CBlock,4,3,2,3,257.0,1,0.0,367.0,624.0,GasA,5,1,5,1092,564,0,1656,0.0,0.0,1,1,3,1,3,7,5,1,1,Attchd,1967.0,1,1.0,288.0,3,3,3,0,180,0,0,100,0,0,3,missing,0,7,2008,WD,Normal
2215,30,RM,60.0,7392,Pave,missing,4,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,5,7,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,520.0,520.0,GasA,3,1,4,912,0,0,912,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1934.0,2,1.0,360.0,3,3,3,0,90,0,0,0,0,0,0,missing,0,5,2008,WD,Normal
2216,50,RM,75.0,9000,Pave,missing,4,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,WdShing,Wd Shng,BrkFace,162.0,3,3,CBlock,3,3,1,5,330.0,1,0.0,821.0,1151.0,GasA,4,1,4,1151,804,0,1955,0.0,0.0,2,0,4,1,3,7,8,0,0,Attchd,1958.0,3,1.0,356.0,3,3,3,0,0,0,0,0,0,0,0,missing,0,1,2008,WD,Normal
2217,20,missing,80.0,14584,Pave,missing,4,1,4,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,1,5,1952,1952,Gable,CompShg,AsbShng,VinylSd,None,0.0,2,1,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,Wall,1,0,4,733,0,0,733,0.0,0.0,1,0,2,1,2,4,0,0,0,Attchd,1952.0,1,2.0,487.0,2,1,1,0,0,0,0,0,0,0,0,missing,0,2,2008,WD,Abnorml
2218,70,C (all),60.0,5280,Pave,missing,4,4,4,Corner,3,IDOTRR,Feedr,Norm,1Fam,2Story,4,7,1895,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Stone,0,2,1,1,0.0,1,0.0,173.0,173.0,GasA,5,0,5,825,536,0,1361,0.0,0.0,1,0,2,1,3,6,8,0,0,Detchd,1895.0,1,1.0,185.0,2,3,3,0,123,0,0,0,0,0,0,missing,0,7,2008,WD,Normal
2219,50,C (all),52.0,5150,Pave,missing,4,4,4,Corner,3,IDOTRR,Feedr,Norm,1Fam,1.5Fin,4,7,1910,2000,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,0,3,1,1,0.0,1,0.0,356.0,356.0,GasA,3,0,4,671,378,0,1049,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1910.0,1,1.0,195.0,1,2,1,0,0,0,0,0,0,0,0,missing,0,5,2008,WD,Normal
2220,70,C (all),60.0,9000,Grvl,missing,4,3,4,Inside,3,IDOTRR,Norm,Norm,1Fam,2Story,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,Stone,2,2,2,1,0.0,1,0.0,592.0,592.0,GasA,5,1,5,432,432,0,864,0.0,0.0,1,1,3,1,2,5,6,0,0,Detchd,1920.0,1,1.0,216.0,2,2,1,0,30,160,0,0,0,0,0,missing,0,6,2008,WD,Normal
2221,120,RM,44.0,3843,Pave,missing,3,2,4,Inside,2,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,5,3,PConc,5,3,4,6,1476.0,1,0.0,120.0,1596.0,GasA,5,1,5,1648,0,0,1648,1.0,1.0,2,0,2,1,5,5,8,1,4,Attchd,2007.0,3,2.0,525.0,3,3,3,162,53,0,153,0,0,0,0,missing,0,8,2008,New,Partial
2222,120,RM,44.0,3811,Pave,missing,3,2,4,Inside,2,Crawfor,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,4,3,PConc,5,3,4,6,1474.0,1,0.0,120.0,1594.0,GasA,5,1,5,1646,0,0,1646,1.0,1.0,2,0,2,1,5,5,8,1,4,Attchd,2004.0,3,2.0,482.0,3,3,3,128,53,0,0,155,0,0,0,missing,0,7,2008,WD,Normal
2223,20,RL,0.0,23730,Pave,missing,2,4,4,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4,3,PConc,5,3,2,6,700.0,1,0.0,1140.0,1840.0,GasA,5,1,5,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,8,0,0,Attchd,1996.0,3,3.0,786.0,3,3,3,0,46,192,0,0,0,0,0,missing,0,9,2008,WD,Normal
2224,60,RL,0.0,11050,Pave,missing,4,4,4,Inside,3,Mitchel,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,2,1,0.0,1,0.0,910.0,910.0,GasA,5,1,5,910,910,0,1820,0.0,0.0,2,1,3,1,4,8,8,1,3,Attchd,1996.0,1,3.0,816.0,3,3,3,318,32,0,0,0,0,0,0,missing,0,9,2008,WD,Normal
